Year,Month,Day,Average_Rainfall_mm,Average_Temperature_C,Average_Humidity_%,Average_Wind_Speed_kmh,Precipitation_Hours_h,Sunrise_Time,Sunset_Time,Daylight_Duration_s,Hydroelectric_Production_GWh,Solar_Production_GWh,Coal_Production_GWh,Fuel_Production_GWh
2015,August,17,-5.5837541516076605,22.4568666086777,59.416245848392336,-4.761419711178951,-3.3502524909645963,06:34,18:18,43177.287216657925,2.9441638989282257,0.322843330433885,3.4568666086777,3.7482399304132397
2015,August,18,,,,,,6:34 AM,6:18 PM,43176.29138631499,,,,
2015,August,18,,,,,,6:34 AM,6:18 PM,43176.29138631499,,,,
2015,August,19,-5.943363311297315,22.580402891876947,59.05663668870268,-5.025133094951364,-3.5660179867783888,06:34,18:18,43175.27508781782,2.704424459135124,0.3290201445938474,3.5804028918769477,3.8964834702523365
2015,August,20,-6.118330162728936,22.643700212162344,58.88166983727106,-5.153442119334553,-3.6709980976373617,6:34 AM,6:17 PM,43174.2383964556,2.5877798915140424,0.3321850106081171,3.6437002121623423,3.9724402545948108
2015,August,21,-6.290002412980124,22.707992076509754,58.70999758701988,-5.279335102852091,-3.7740014477880743,06:34,18:17,43173.181389028265,2.473331724679917,0.3353996038254878,3.707992076509756,4.049590491811706
2015,August,22,-6.458329191858143,22.77325943385225,58.54167080814186,-5.402774740695971,-3.8749975151148854,6:34 AM,6:17 PM,43172.10414384079,2.3611138720945712,0.3386629716926125,3.77325943385225,4.1279113206227
2015,August,23,-6.623260620505608,22.839482944063256,58.376739379494396,-5.523724455037446,-3.9739563723033644,06:34,18:17,43171.006740697405,2.251159586329594,0.34197414720316277,3.839482944063256,4.207379532875907
2015,August,24,-6.784747826180716,22.906642983687483,58.21525217381928,-5.642148405865859,-4.070848695708429,6:34 AM,6:17 PM,43169.889260895674,2.143501449212856,0.34533214918437416,3.9066429836874836,4.287971580424981
2015,August,25,-6.942742956739231,22.974719651755752,58.05725704326077,-5.7580115016087685,-4.165645774043538,06:34,18:17,43168.75178722047,2.0381713621738466,0.34873598258778765,3.974719651755753,4.369663582106904
2015,August,26,-7.09719919481417,23.04369277568211,57.902800805185834,-5.871279409530391,-4.258319516888502,6:34 AM,6:17 PM,43167.59440393787,1.9352005367905534,0.35218463878410544,4.043692775682109,4.452431330818531
2015,August,27,,,,,,06:34,18:17,43166.41719678885,,,,
2015,August,28,-7.395312980858641,23.184246378625406,57.60468701914136,-6.089896185963003,-4.4371877885151845,6:34 AM,6:17 PM,43165.22025298301,1.736458012760906,0.3592123189312703,4.1842463786254065,4.621095654350487
2015,August,29,,,,,,06:34,18:17,43164.00366119206,,,,
2015,August,30,-7.6787358602959515,23.32813720859511,57.32126413970405,-6.297739630883697,-4.607241516177571,6:34 AM,6:17 PM,43162.76751154327,1.5475094264693663,0.36640686042975534,4.328137208595107,4.793764650314129
2015,August,31,-7.814832546247404,23.40128093922242,57.1851674537526,-6.397543867248096,-4.688899527748442,06:34,18:17,43161.5118956128,1.456778302501732,0.37006404696112105,4.4012809392224215,4.881537127066906
2015,December,1,-2.630064157781563,30.30480507944497,62.36993584221844,-2.595380382373146,-1.5780384946689376,06:31,18:15,42979.0996478184,4.9132905614789575,0.7152402539722487,11.304805079444971,13.165766095333968
2015,December,2,-2.4066332523996605,30.347946946733053,62.59336674760034,-2.431531051759751,-1.4439799514397962,6:31 AM,6:15 PM,42976.60598853486,5.062244498400227,0.7173973473366527,11.347946946733055,13.217536336079664
2015,December,3,-2.181007601736824,30.38980042350444,62.81899239826318,-2.2660722412736716,-1.3086045610420944,06:31,18:15,42974.10665414428,5.212661598842117,0.7194900211752221,11.389800423504441,13.26776050820533
2015,December,4,-1.9532540635427686,30.43035310767069,63.04674593645723,-2.099052979931363,-1.1719524381256612,6:31 AM,6:15 PM,42971.60182980179,5.364497290971488,0.7215176553835345,11.43035310767069,13.316423729204827
2015,December,5,-1.7234401261061594,30.469592982596286,63.27655987389384,-1.9305227591445169,-1.0340640756636956,06:31,18:15,42969.091701069185,5.517706582595894,0.7234796491298142,11.469592982596286,13.363511579115542
2015,December,6,-1.4916338882564757,30.50750842065942,63.50836611174353,-1.7605315180547487,-0.8949803329538853,6:31 AM,6:15 PM,42966.57645390125,5.6722440744956835,0.7253754210329709,11.50750842065942,13.409010104791303
2015,December,7,-1.257904039184755,30.544088186697515,63.74209596081525,-1.5891296287354866,-0.754742423510853,06:31,18:15,42964.05627463194,5.82806397387683,0.7272044093348757,11.544088186697515,13.452905824037018
2015,December,8,-1.0223198380896061,30.579321441336432,63.97768016191039,-1.4163678812657112,-0.6133919028537637,6:31 AM,6:15 PM,42961.53134996058,5.985120107940263,0.7289660720668217,11.579321441336434,13.49518572960372
2015,December,9,-0.7849510936541115,30.613197744202438,64.21504890634588,-1.2422974686796824,-0.4709706561924669,06:30,18:15,42959.00186693807,6.143365937563925,0.7306598872101219,11.613197744202438,13.535837293042924
2015,December,10,-0.5458681433600976,30.645707057015873,64.4541318566399,-1.0669699717974055,-0.32752088601605855,6:30 AM,6:15 PM,42956.46801295297,6.302754571093268,0.7322853528507935,11.645707057015873,13.574848468419045
2015,December,11,-0.3051418326455817,30.67683974656574,64.69485816735443,-0.8904373439400932,-0.183085099587349,06:30,18:15,42953.92997571767,6.463238778236279,0.733841987328287,11.67683974656574,13.612207695878888
2015,December,12,-0.06284349391170174,30.706586587564235,64.9371565060883,-0.7127518955352481,-0.037706096347021045,6:30 AM,6:15 PM,42951.38794325444,6.624771004058865,0.7353293293782117,11.706586587564235,13.647903905077083
2015,December,13,0.18095507461452254,30.734938765380377,65.18095507461452,-0.5339662786160169,0.10857304476871352,06:30,18:15,42948.84210388156,6.787303383076349,0.7367469382690188,11.734938765380376,13.68192651845645
2015,December,14,0.4261816301556589,30.761887878651986,65.42618163015565,-0.35413347121918326,0.2557089780933953,6:30 AM,6:15 PM,42946.29264619928,6.9507877534371065,0.7380943939325993,11.761887878651986,13.714265454382383
2015,December,15,0.6727635067908526,30.787425941775194,65.67276350679086,-0.1733067616867081,0.4036581040745116,06:30,18:15,42943.739759075965,7.115175671193902,0.7393712970887597,11.787425941775194,13.744911130130234
2015,December,16,0.9206276369884216,30.811545387270744,65.92062763698843,0.008460267124842602,0.552376582193053,6:30 AM,6:15 PM,42941.183631633976,7.280418424658947,0.7405772693635372,11.811545387270744,13.773854464724891
2015,December,17,1.1697005732571784,30.834239068026385,66.16970057325717,0.19111375372193073,0.701820343954307,06:30,18:15,42938.624453235774,7.4464670488381195,0.7417119534013193,11.834239068026386,13.801086881631663
2015,December,18,,,,,,6:30 AM,6:15 PM,42936.06241346981,,,,
2015,December,19,1.671177304937499,30.87532266128597,66.6711773049375,0.5588633569541659,1.0027063829624994,06:30,18:15,42933.49770213651,7.780784869958333,0.7437661330642986,11.875322661285972,13.850387193543167
2015,December,20,1.9234325019707113,30.893700399834575,66.92343250197071,0.7438505014451882,1.1540595011824266,6:30 AM,6:15 PM,42930.93050923423,7.9489550013138075,0.7446850199917288,11.893700399834575,13.872440479801492
2015,December,21,,,,,,06:30,18:15,42928.36102494516,,,,
2015,December,22,2.4306028372778328,30.926100533780303,67.43060283727783,1.1157754140037441,1.4583617023666997,6:30 AM,6:15 PM,42925.789439621236,8.287068558185222,0.7463050266890152,11.926100533780303,13.911320640536363
2015,December,23,2.685367690035785,30.94011332831849,67.68536769003579,1.302602972692909,1.6112206140214709,06:30,18:15,42923.21594377004,8.45691179335719,0.7470056664159244,11.940113328318489,13.928135993982185
2015,December,24,2.9408184183010224,30.952662260661114,67.94081841830102,1.489933506754083,1.7644910509806133,6:30 AM,6:15 PM,42920.64072804069,8.627212278867349,0.7476331130330557,11.952662260661114,13.943194712793336
2015,December,25,,,,,,06:30,18:15,42918.06398320974,,,,
2015,December,26,3.4534745382884684,30.973354099557604,68.45347453828848,1.86588132807821,2.0720847229730808,6:30 AM,6:15 PM,42915.485900166976,8.968983025525645,0.7486677049778803,11.973354099557605,13.968024919469126
2015,December,27,3.7105280189383,30.98149087467304,68.7105280189383,2.054387213888086,2.2263168113629797,06:30,18:15,42912.90666990136,9.140352012625533,0.7490745437336519,11.981490874673039,13.977789049607647
2015,December,28,3.9679635979651904,30.988151526532928,68.9679635979652,2.243173305174473,2.380778158779114,6:30 AM,6:15 PM,42910.326483486824,9.311975731976794,0.7494075763266465,11.988151526532928,13.985781831839514
2015,December,29,4.225704991651187,30.993334081442377,69.22570499165118,2.432183660544204,2.535422994990712,06:30,18:15,42907.74553206814,9.483803327767458,0.749666704072119,11.993334081442379,13.992000897730854
2015,December,30,4.483675825658813,30.997037003698523,69.4836758256588,2.621362272149796,2.6902054953952876,6:30 AM,6:15 PM,42905.16400684675,9.655783883772543,0.7498518501849262,11.997037003698523,13.996444404438229
2015,December,31,4.741799657662471,30.999259196045582,69.74179965766247,2.810653082285812,2.845079794597482,06:30,18:15,42902.5820990666,9.827866438441648,0.749962959802279,11.999259196045582,13.999111035254698
2015,February,1,12.630064157781566,30.30480507944497,77.63006415778156,8.595380382373149,7.57803849466894,6:31 AM,6:24 PM,42979.0996478184,15.086709438521044,0.7152402539722486,11.304805079444971,13.165766095333966
2015,February,2,,,,,,06:31,18:24,42981.58744726023,,,,
2015,February,2,,,,,,06:31,18:24,42981.58744726023,,,,
2015,February,3,,,,,,6:31 AM,6:24 PM,42984.06920255977,,,,
2015,February,3,,,,,,6:31 AM,6:24 PM,42984.06920255977,,,,
2015,February,4,13.286529697514295,30.16777885919285,78.2865296975143,9.076788444843816,7.971917818508577,06:31,18:24,42986.54472986418,15.524353131676197,0.7083889429596425,11.16777885919285,13.001334631031419
2015,February,5,13.500526344366765,30.11961502878777,78.50052634436676,9.233719319202294,8.100315806620058,6:31 AM,6:24 PM,42989.01384578205,15.667017562911177,0.7059807514393885,11.11961502878777,12.943538034545325
2015,February,6,13.712004101807015,30.070230467541087,78.71200410180701,9.388803007991811,8.22720246108421,06:31,18:24,42991.476367396885,15.80800273453801,0.7035115233770545,11.070230467541089,12.884276561049306
2015,February,7,13.92090030441145,30.019639809164108,78.92090030441145,9.541993556568396,8.35254018264687,6:31 AM,6:24 PM,42993.932112280745,15.947266869607635,0.7009819904582053,11.019639809164108,12.823567770996927
2015,February,8,14.127153051726891,29.96785804476074,79.12715305172689,9.693245571266388,8.476291831036134,06:31,18:24,42996.38089850771,16.084768701151262,0.6983929022380369,10.967858044760737,12.761429653712884
2015,February,9,14.330701226613012,29.914900518385316,79.33070122661302,9.842514232849542,8.598420735967807,6:31 AM,6:24 PM,42998.82254466736,16.220467484408676,0.6957450259192657,10.914900518385314,12.697880622062378
2015,February,10,14.531484513352662,29.860782922495822,79.53148451335267,9.989755309791953,8.718890708011598,06:31,18:24,43001.256869878234,16.354323008901773,0.6930391461247911,10.860782922495822,12.632939506994985
2015,February,11,14.72944341552472,29.805521293303872,79.72944341552471,10.134925171384795,8.837666049314832,6:31 AM,6:24 PM,43003.68369380122,16.486295610349814,0.6902760646651936,10.805521293303872,12.566625551964648
2015,February,12,14.924519273634175,29.749132006022844,79.92451927363417,10.277980800665063,8.954711564180505,06:31,18:24,43006.10283665291,16.61634618242278,0.6874566003011422,10.749132006022844,12.498958407227411
2015,February,13,,,,,,6:31 AM,6:24 PM,43008.51411921893,,,,
2015,February,13,,,,,,6:31 AM,6:24 PM,43008.51411921893,,,,
2015,February,14,,,,,,06:31,18:24,43010.9173628672,,,,
2015,February,15,,,,,,6:31 AM,6:24 PM,43013.312389561186,,,,
2015,February,16,15.67484933422662,29.512637370845784,80.67484933422662,10.828222845099521,9.404909600535971,06:31,18:24,43015.69902187308,17.116566222817745,0.6756318685422893,10.512637370845786,12.215164845014943
2015,February,17,15.854660574438686,29.45086694121486,80.85466057443868,10.960084421255036,9.512796344663212,6:31 AM,6:24 PM,43018.07708299694,17.236440382959124,0.6725433470607429,10.450866941214858,12.141040329457832
2015,February,18,16.03125534445978,29.388073945233444,81.03125534445978,11.08958725260384,9.618753206675867,06:32,18:24,43020.44639676179,17.354170229639855,0.6694036972616723,10.388073945233444,12.065688734280133
2015,February,19,16.20458131544833,29.32427698982143,81.20458131544832,11.216692964662107,9.722748789268998,6:32 AM,6:24 PM,43022.80678764469,17.469720876965553,0.6662138494910717,10.324276989821433,11.98913238778572
2015,February,20,16.374587127178437,29.259494979393562,81.37458712717844,11.341363893264187,9.824752276307061,06:32,18:24,43025.158080783694,17.583058084785623,0.6629747489696781,10.259494979393562,11.911393975272276
2015,February,21,,,,,,6:32 AM,6:24 PM,43027.50010199087,,,,
2015,February,22,,,,,,06:32,18:24,43029.83267776513,,,,
2015,February,23,16.86418485135166,29.05943200634362,81.86418485135165,11.700402224324549,10.118510910810995,6:32 AM,6:24 PM,43032.15563530515,17.909456567567773,0.652971600317181,10.059432006343622,11.671318407612347
2015,February,24,17.02041632262015,28.99090457202958,82.02041632262015,11.814971969921443,10.21224979357209,06:32,18:24,43034.468802522126,18.013610881746764,0.6495452286014791,9.990904572029581,11.589085486435499
2015,February,25,17.173085885110417,28.92149086814184,82.17308588511042,11.926929649080972,10.30385153106625,6:32 AM,6:24 PM,43036.77200805254,18.11539059007361,0.6460745434070921,9.921490868141841,11.50578904177021
2015,February,26,,,,,,06:32,18:24,43039.065081270855,,,,
2015,February,27,17.467559395487118,28.78008718328522,82.46755939548711,12.142876890023887,10.48053563729227,6:32 AM,6:24 PM,43041.34785230216,18.311706263658078,0.6390043591642611,9.780087183285223,11.336104619942269
2015,February,28,,,,,,06:32,18:24,43043.62015203474,,,,
2015,January,1,5.0,31.0,70.0,3.0,3.0,06:30,18:25,42900.0,10.0,0.75,12.0,14.0
2015,January,2,5.2582003423375205,30.999259196045582,70.25820034233752,3.1893469177141816,3.154920205402512,6:30 AM,6:24 PM,42902.5820990666,10.172133561558347,0.749962959802279,11.999259196045582,13.999111035254698
2015,January,3,5.516324174341186,30.997037003698523,70.5163241743412,3.378637727850203,3.3097945046047115,06:30,18:24,42905.16400684675,10.344216116227457,0.7498518501849262,11.997037003698523,13.996444404438229
2015,January,4,5.7742950083488065,30.99333408144238,70.7742950083488,3.567816339455791,3.464577005009284,6:30 AM,6:24 PM,42907.74553206814,10.516196672232537,0.749666704072119,11.99333408144238,13.992000897730856
2015,January,5,6.032036402034798,30.988151526532928,71.03203640203479,3.7568266948255182,3.6192218412208788,06:30,18:24,42910.326483486824,10.688024268023199,0.7494075763266465,11.988151526532928,13.985781831839514
2015,January,6,6.289471981061697,30.98149087467304,71.2894719810617,3.9456127861119112,3.7736831886370177,6:30 AM,6:24 PM,42912.90666990136,10.859647987374466,0.7490745437336519,11.981490874673039,13.977789049607647
2015,January,7,,,,,,06:30,18:24,42915.485900166976,,,,
2015,January,8,6.803120673490291,30.963743612288702,71.80312067349028,4.32228849389288,4.081872404094175,6:30 AM,6:24 PM,42918.06398320974,11.202080448993527,0.748187180614435,11.9637436122887,13.956492334746441
2015,January,9,,,,,,06:30,18:24,42920.64072804069,,,,
2015,January,9,,,,,,06:30,18:24,42920.64072804069,,,,
2015,January,10,7.314632309964217,30.94011332831849,72.31463230996422,4.697397027307093,4.3887793859785305,6:30 AM,6:24 PM,42923.21594377004,11.543088206642812,0.7470056664159244,11.940113328318489,13.928135993982185
2015,January,11,7.569397162722163,30.926100533780303,72.56939716272217,4.884224585996254,4.541638297633297,06:30,18:24,42925.789439621236,11.712931441814776,0.7463050266890152,11.926100533780303,13.911320640536363
2015,January,12,7.823400647648663,30.910628029340003,72.82340064764867,5.070493808275686,4.6940403885891975,6:30 AM,6:24 PM,42928.36102494516,11.882267098432441,0.7455314014670001,11.910628029340003,13.892753635208003
2015,January,13,,,,,,06:30,18:24,42930.93050923423,,,,
2015,January,14,8.328822695062483,30.875322661285974,73.32882269506248,5.44113664304582,4.9972936170374895,6:30 AM,6:24 PM,42933.497702136505,12.219215130041654,0.7437661330642987,11.875322661285974,13.850387193543169
2015,January,15,,,,,,06:30,18:24,42936.06241346981,,,,
2015,January,15,,,,,,06:30,18:24,42936.06241346981,,,,
2015,January,16,8.830299426742805,30.83423906802639,73.83029942674281,5.808886246278057,5.298179656045683,6:30 AM,6:24 PM,42938.624453235774,12.55353295116187,0.7417119534013193,11.834239068026388,13.801086881631665
2015,January,17,9.079372363011583,30.811545387270744,74.07937236301159,5.991539732875161,5.447623417806949,06:30,18:24,42941.183631633976,12.719581575341055,0.7405772693635372,11.811545387270744,13.773854464724891
2015,January,18,,,,,,6:30 AM,6:24 PM,42943.739759075965,,,,
2015,January,18,,,,,,6:30 AM,6:24 PM,42943.739759075965,,,,
2015,January,19,9.573818369844336,30.761887878651986,74.57381836984433,6.35413347121918,5.7442910219066015,06:30,18:24,42946.29264619928,13.049212246562892,0.7380943939325993,11.761887878651986,13.714265454382385
2015,January,20,9.819044925385466,30.734938765380377,74.81904492538547,6.533966278616009,5.891426955231279,6:30 AM,6:24 PM,42948.84210388156,13.212696616923644,0.7367469382690188,11.734938765380377,13.681926518456452
2015,January,21,10.0628434939117,30.706586587564235,75.0628434939117,6.712751895535247,6.03770609634702,06:30,18:24,42951.38794325444,13.375228995941132,0.7353293293782117,11.706586587564235,13.647903905077083
2015,January,22,10.305141832645575,30.67683974656574,75.30514183264557,6.8904373439400874,6.183085099587345,6:30 AM,6:24 PM,42953.92997571767,13.536761221763715,0.7338419873282871,11.67683974656574,13.61220769587889
2015,January,23,10.545868143360096,30.645707057015873,75.5458681433601,7.066969971797404,6.327520886016058,06:30,18:24,42956.46801295297,13.697245428906731,0.7322853528507935,11.645707057015873,13.574848468419045
2015,January,24,,,,,,6:30 AM,6:24 PM,42959.00186693807,,,,
2015,January,25,11.022319838089595,30.579321441336436,76.0223198380896,7.416367881265703,6.613391902853757,06:31,18:24,42961.53134996058,14.01487989205973,0.7289660720668218,11.579321441336436,13.495185729603723
2015,January,26,11.257904039184751,30.544088186697515,76.25790403918475,7.589129628735485,6.754742423510851,6:31 AM,6:24 PM,42964.05627463194,14.171936026123168,0.7272044093348757,11.544088186697515,13.452905824037018
2015,January,27,,,,,,06:31,18:24,42966.57645390125,,,,
2015,January,28,11.723440126106158,30.469592982596286,76.72344012610615,7.930522759144517,7.034064075663695,6:31 AM,6:24 PM,42969.091701069185,14.482293417404106,0.7234796491298142,11.469592982596286,13.363511579115542
2015,January,29,11.953254063542763,30.43035310767069,76.95325406354276,8.09905297993136,7.171952438125658,06:31,18:24,42971.60182980179,14.635502709028508,0.7215176553835345,11.43035310767069,13.316423729204828
2015,January,30,,,,,,6:31 AM,6:24 PM,42974.10665414428,,,,
2015,January,31,,,,,,06:31,18:24,42976.60598853486,,,,
2015,July,1,5.387276603406996,21.001666757447445,70.387276603407,3.284002842498464,3.232365962044198,6:34 AM,6:20 PM,43199.97499759642,10.25818440227133,0.2500833378723722,2.0016667574474436,2.002000108936933
2015,July,2,5.12910495333033,21.00018520441867,70.12910495333033,3.0946769657755757,3.077462971998198,06:34,18:20,43199.99722192086,10.086069968886887,0.2500092602209336,2.0001852044186723,2.0002222453024068
2015,July,3,,,,,,6:34 AM,6:19 PM,43199.99722192086,,,,
